CODGEO;City_Latitude;City_Longitude;Venue;Venue Latitude;Venue Longitude;Venue Category
75101;48.8625262113;2.3363008609099998;Le Roch Hotel & Spa Paris;48.86620012005232;2.3329946840505174;Hotel
75101;48.8625262113;2.3363008609099998;Le Comptoir des Petits Champs;48.866292337612116;2.3378738261876433;French Restaurant
75101;48.8625262113;2.3363008609099998;Place des Victoires;48.86575937310978;2.341219220887502;Plaza
75101;48.8625262113;2.3363008609099998;Michel Cluizel;48.86504641171176;2.331745211681605;Candy Store
75101;48.8625262113;2.3363008609099998;Jin;48.865348322565886;2.331786581284321;Japanese Restaurant
75101;48.8625262113;2.3363008609099998;Église Saint-Germain-l'Auxerrois (Église Saint-Germain l'Auxerrois);48.85951991540482;2.341305613517761;Church
75101;48.8625262113;2.3363008609099998;Café Kitsuné;48.864451;2.33031;Coffee Shop
75101;48.8625262113;2.3363008609099998;Chang;48.865930461511404;2.3339590430259705;Thai Restaurant
75101;48.8625262113;2.3363008609099998;Ebis;48.86537548985992;2.332309837176929;Japanese Restaurant
75101;48.8625262113;2.3363008609099998;Sébastien Gaudard;48.86387342152271;2.3322372820182418;Dessert Shop
75101;48.8625262113;2.3363008609099998;ZenZoo – Bar à Thé;48.86702086079885;2.336737853474915;Bubble Tea Shop
75101;48.8625262113;2.3363008609099998;Grand Bassin Rond;48.86287968744176;2.3292946815490723;Fountain
75101;48.8625262113;2.3363008609099998;Galerie Vivienne;48.8667305555059;2.3397997019844343;Historic Site
75101;48.8625262113;2.3363008609099998;Danico;48.867070720060546;2.339413647446296;Cocktail Bar
75101;48.8625262113;2.3363008609099998;Coffee Crêpes;48.85884059518823;2.3408023161365143;Coffee Shop
75101;48.8625262113;2.3363008609099998;Uma;48.865162933201894;2.3304949700832367;Japanese Restaurant
75101;48.8625262113;2.3363008609099998;Balenciaga;48.86592670430821;2.330284387731581;Women's Store
75101;48.8625262113;2.3363008609099998;Omusubi Gonbei;48.866607111763;2.337256819009781;Japanese Restaurant
75101;48.8625262113;2.3363008609099998;Hakata Choten;48.867125;2.334818;Japanese Restaurant
75101;48.8625262113;2.3363008609099998;Balagan;48.865432333548;2.329680238965901;Israeli Restaurant
75101;48.8625262113;2.3363008609099998;Institut National d'Histoire de l'Art (INHA);48.86667953007215;2.3389864145539194;General College & University
75101;48.8625262113;2.3363008609099998;Le Grand Colbert;48.866574395908316;2.338851949790864;Brasserie
75101;48.8625262113;2.3363008609099998;Daroco;48.86713025229621;2.3392429947853093;Italian Restaurant
75101;48.8625262113;2.3363008609099998;Meiwenti;48.866484486125024;2.3372045159339905;Thai Restaurant
75101;48.8625262113;2.3363008609099998;A L'heure Du Vin;48.86736735656931;2.336050613138774;Wine Bar
75101;48.8625262113;2.3363008609099998;Kanadé;48.86705014952429;2.3345598578453064;Japanese Restaurant
75101;48.8625262113;2.3363008609099998;Le Carrousel;48.86373714830081;2.3320993434973705;French Restaurant
75101;48.8625262113;2.3363008609099998;La Corte;48.865432892776994;2.3314002156257625;Italian Restaurant
75101;48.8625262113;2.3363008609099998;Chez Georges;48.8663734268843;2.341311484002416;French Restaurant
75101;48.8625262113;2.3363008609099998;ZenZoo;48.867770568727636;2.3370200016733134;Taiwanese Restaurant
75101;48.8625262113;2.3363008609099998;Reebok CrossFit Louvre;48.86726626129496;2.3334686520958163;Gym
75101;48.8625262113;2.3363008609099998;Bottles;48.86786413028322;2.3362675512704465;Wine Bar
75101;48.8625262113;2.3363008609099998;Librairie Japonaise Junku;48.865495594312534;2.333616063320278;Bookstore
75101;48.8625262113;2.3363008609099998;Épices Roellinger;48.86746605756847;2.3360988733440986;Herbs & Spices Store
75101;48.8625262113;2.3363008609099998;Ryô;48.866939699210775;2.3350265622138977;Japanese Restaurant
75101;48.8625262113;2.3363008609099998;Le Chocolat Alain Ducasse;48.866244;2.331209;Chocolate Shop
75101;48.8625262113;2.3363008609099998;Juji-ya;48.86749292666208;2.3361173828149555;Japanese Restaurant
75101;48.8625262113;2.3363008609099998;Hôtel Brighton;48.8648510295664;2.329005330704668;Hotel
75101;48.8625262113;2.3363008609099998;Gambino;48.86730502199243;2.3330856045899147;Italian Restaurant
75101;48.8625262113;2.3363008609099998;Tomo;48.867754842507885;2.3369260537346714;Pastry Shop
75101;48.8625262113;2.3363008609099998;L'Écume Saint-Honoré;48.86597192747403;2.3311645744688043;Seafood Restaurant
75101;48.8625262113;2.3363008609099998;Voltaire (Le);48.859215190003226;2.330343858165961;French Restaurant
75101;48.8625262113;2.3363008609099998;Kioko;48.867446074793556;2.3343399167060848;Convenience Store
75101;48.8625262113;2.3363008609099998;Le Bougainville;48.866443374530974;2.3402561638368;French Restaurant
75101;48.8625262113;2.3363008609099998;Ari Ari;48.8675684785252;2.33515146841072;Korean Restaurant
75101;48.8625262113;2.3363008609099998;Taokan;48.865289000000004;2.329614;Cantonese Restaurant
75101;48.8625262113;2.3363008609099998;Qualité & Co;48.86608409105402;2.3312435919038768;Sandwich Place
75101;48.8625262113;2.3363008609099998;Little Séoul;48.867606770399405;2.335126807595745;Korean Restaurant
75102;48.8682182328;2.34268958705;Le Moderne;48.868856;2.342142;French Restaurant
75102;48.8682182328;2.34268958705;Librairie Gourmande;48.86695122687078;2.3439955538464465;Bookstore
75102;48.8682182328;2.34268958705;Devialet;48.86810840693554;2.343808047395095;Music Store
75102;48.8682182328;2.34268958705;Le Nom M'échappe;48.86812495879136;2.3416726483111714;Bistro
75102;48.8682182328;2.34268958705;Le Silencio;48.868998;2.3434169999999996;Nightclub
75102;48.8682182328;2.34268958705;Galerie Vivienne;48.8667305555059;2.3397997019844343;Historic Site
75102;48.8682182328;2.34268958705;Pizzeria Popolare;48.86807383225755;2.3433789610862727;Pizza Place
75102;48.8682182328;2.34268958705;L'Appartement Sézane;48.869574181900205;2.345060413685246;Women's Store
75102;48.8682182328;2.34268958705;Danico;48.867070720060546;2.339413647446296;Cocktail Bar
75102;48.8682182328;2.34268958705;Place des Victoires;48.86575937310978;2.341219220887502;Plaza
75102;48.8682182328;2.34268958705;Nose;48.866242;2.3448849999999997;Perfume Shop
75102;48.8682182328;2.34268958705;Hôtel des Grands Boulevards;48.87080039908246;2.3448864108663963;Hotel
75102;48.8682182328;2.34268958705;Legrand Filles et Fils;48.866260970474386;2.3395365694081507;Wine Shop
75102;48.8682182328;2.34268958705;Lockwood;48.867726744282294;2.3469454610004647;Cocktail Bar
75102;48.8682182328;2.34268958705;Hoppy Corner;48.86772619731469;2.3473745971313704;Beer Bar
75102;48.8682182328;2.34268958705;Daroco;48.86713025229621;2.3392429947853093;Italian Restaurant
75102;48.8682182328;2.34268958705;Mabel;48.8675440546188;2.3461500391476022;Cocktail Bar
75102;48.8682182328;2.34268958705;Blün;48.8704771636465;2.3405277729034424;Creperie
75102;48.8682182328;2.34268958705;Matamata;48.866044;2.343956;Coffee Shop
75102;48.8682182328;2.34268958705;Chez Philibert;48.86891801340757;2.345776129753177;Salad Place
75102;48.8682182328;2.34268958705;Le Moulin de la Vierge;48.86620190566685;2.341154739260673;Bakery
75102;48.8682182328;2.34268958705;A. Noste;48.86912169955703;2.339137749319885;Tapas Restaurant
75102;48.8682182328;2.34268958705;The Hoxton Paris;48.8701794;2.3466316000000003;Hotel
75102;48.8682182328;2.34268958705;Passage des Panoramas;48.87099232463669;2.3416757583618164;Pedestrian Plaza
75102;48.8682182328;2.34268958705;Canard & Champagne;48.87136313755697;2.341702079509351;French Restaurant
75102;48.8682182328;2.34268958705;Max Linder Panorama;48.87138398457993;2.344808578491211;Indie Movie Theater
75102;48.8682182328;2.34268958705;The Shed;48.870824;2.3449;Cocktail Bar
75102;48.8682182328;2.34268958705;Passage 53;48.87113236079377;2.3417014154362894;French Restaurant
75102;48.8682182328;2.34268958705;Filakia;48.86564638918743;2.3456186056137085;Souvlaki Shop
75102;48.8682182328;2.34268958705;Les Fines Gueules;48.865171886388225;2.3406447842717166;French Restaurant
75102;48.8682182328;2.34268958705;La Cevicheria;48.86619159489603;2.3454737663269043;Peruvian Restaurant
75102;48.8682182328;2.34268958705;Salatim;48.86919237125034;2.3459705903081125;Israeli Restaurant
75102;48.8682182328;2.34268958705;Dionysos;48.86694192727211;2.347265677932837;Greek Restaurant
75102;48.8682182328;2.34268958705;Sentier des Halles;48.867382426214675;2.345620158825648;Concert Hall
75102;48.8682182328;2.34268958705;Rue Montorgueil;48.86604470753487;2.3470938205718994;Pedestrian Plaza
75102;48.8682182328;2.34268958705;Brew Unique;48.868778310137714;2.34764306139859;Brewery
75102;48.8682182328;2.34268958705;Boneshaker Doughnuts;48.867857257243884;2.347340691499821;Donut Shop
75102;48.8682182328;2.34268958705;La Crème de Paris;48.871721;2.34331;Creperie
75102;48.8682182328;2.34268958705;La Boulangerie du Nil;48.867722004630615;2.347654348090177;Bakery
75102;48.8682182328;2.34268958705;Frenchie Bar A Vins;48.86781182099964;2.3479165881872177;Wine Bar
75102;48.8682182328;2.34268958705;& Other Stories;48.8652293767804;2.344749051903664;Women's Store
75102;48.8682182328;2.34268958705;Sushi B;48.867914;2.33764;Sushi Restaurant
75102;48.8682182328;2.34268958705;Blend Argout;48.865958165150715;2.343484093370061;Burger Joint
75102;48.8682182328;2.34268958705;Lemon;48.868048702855035;2.3475281207393395;Juice Bar
75102;48.8682182328;2.34268958705;Les Amis des Messina;48.86716571793748;2.3484202823949536;Italian Restaurant
75102;48.8682182328;2.34268958705;Le Compère;48.866597999999996;2.345694;French Restaurant
75102;48.8682182328;2.34268958705;La Boissonnière;48.869418597019404;2.3476892709732056;Bar
75102;48.8682182328;2.34268958705;La Fermette;48.865877260578316;2.346997460261535;Cheese Shop
75102;48.8682182328;2.34268958705;Grom;48.86605483558375;2.3470948937116414;Ice Cream Shop
75102;48.8682182328;2.34268958705;Redd;48.86623685868873;2.3477715657647504;Wine Bar
75102;48.8682182328;2.34268958705;Workshop Issé;48.8688947285211;2.33706581214639;Gourmet Shop
75102;48.8682182328;2.34268958705;Cloud Cakes;48.86564146123004;2.34630173279246;Bakery
75102;48.8682182328;2.34268958705;Hôtel Bachaumont;48.86617629790189;2.3449255329280247;Hotel
75102;48.8682182328;2.34268958705;Breizh Café;48.866854;2.347258;Creperie
75102;48.8682182328;2.34268958705;Kapunka;48.86622564267204;2.3477632388713405;Thai Restaurant
75102;48.8682182328;2.34268958705;Le Louis;48.86433074917223;2.3413320625761442;French Restaurant
75102;48.8682182328;2.34268958705;Mersea;48.87197557274651;2.34318417699937;Fish & Chips Shop
75102;48.8682182328;2.34268958705;LECLAIREUR Hérold;48.86483172222586;2.3415299473017144;Clothing Store
75102;48.8682182328;2.34268958705;Verjus Bar à Vins;48.86630556463485;2.3374713957309723;Wine Bar
75102;48.8682182328;2.34268958705;Kei;48.86423845362122;2.3423181613381274;French Restaurant
75102;48.8682182328;2.34268958705;ZenZoo;48.867770568727636;2.3370200016733134;Taiwanese Restaurant
75102;48.8682182328;2.34268958705;Théâtre du Palais-Royal;48.866005243682785;2.3376850883287545;Theater
75102;48.8682182328;2.34268958705;Le Grand Véfour;48.86613492;2.33793892;French Restaurant
75102;48.8682182328;2.34268958705;Lémoni;48.86479526144143;2.341292496785385;Salad Place
75102;48.8682182328;2.34268958705;Tigermilk;48.868234;2.3473509999999997;Mexican Restaurant
75102;48.8682182328;2.34268958705;Dynamo Cycling;48.86887066811056;2.3365812036147395;Cycle Studio
75102;48.8682182328;2.34268958705;Restaurant du Palais Royal;48.86574578621022;2.3385475128844617;French Restaurant
75102;48.8682182328;2.34268958705;Le Grand Rex;48.87047010660982;2.347640991210937;Indie Movie Theater
75102;48.8682182328;2.34268958705;L'Ivress Sentier;48.86870405188564;2.347624897956848;Wine Bar
75102;48.8682182328;2.34268958705;Verjus;48.86639803045864;2.3373547196388245;French Restaurant
75102;48.8682182328;2.34268958705;Olio Pane Vino;48.86466930258046;2.3406910643425047;Italian Restaurant
75102;48.8682182328;2.34268958705;Frenchie;48.867738600295354;2.347993031144142;French Restaurant
75102;48.8682182328;2.34268958705;Rivié;48.87020064681438;2.3464849501827985;Hotel Bar
75102;48.8682182328;2.34268958705;La Cure Gourmande;48.872004988655746;2.34208345413208;Candy Store
75102;48.8682182328;2.34268958705;Le Comptoir des Petits Champs;48.866292337612116;2.3378738261876433;French Restaurant
75102;48.8682182328;2.34268958705;Le Pot de Vins;48.86432169778438;2.3401925360185167;Restaurant
75102;48.8682182328;2.34268958705;Bistrot Vivienne;48.8661842572589;2.339500650540473;Bistro
75102;48.8682182328;2.34268958705;ZenZoo – Bar à Thé;48.86702086079885;2.336737853474915;Bubble Tea Shop
75102;48.8682182328;2.34268958705;Amorino;48.871845674555615;2.3431238584161784;Ice Cream Shop
75102;48.8682182328;2.34268958705;Mariage Frères;48.86592264517343;2.3470645073391414;Tea Room
75102;48.8682182328;2.34268958705;Willi's Wine Bar;48.86631111577025;2.3383002959921697;Wine Bar
75102;48.8682182328;2.34268958705;Stohrer;48.865253250721814;2.346816211938858;Pastry Shop
75102;48.8682182328;2.34268958705;Comedy Club;48.87064568961843;2.348375540100513;Comedy Club
75102;48.8682182328;2.34268958705;Keep Cool;48.86818826904148;2.346728858839657;Gym
75102;48.8682182328;2.34268958705;Jardin du Palais Royal;48.86494061245833;2.3377275466918945;Garden
75102;48.8682182328;2.34268958705;Le Salon du Fromage Hisada;48.866248795179175;2.337186337590884;Cheese Shop
75102;48.8682182328;2.34268958705;Experimental Cocktail Club;48.86615088435938;2.3483697974431506;Cocktail Bar
75102;48.8682182328;2.34268958705;Rick Owens;48.86519344799056;2.3384852691393654;Boutique
75102;48.8682182328;2.34268958705;Hôtel La Maison Favart;48.87080002201078;2.3372903466224666;Hotel
75102;48.8682182328;2.34268958705;Thaïsil;48.867758890380756;2.3480802029371257;Thai Restaurant
75102;48.8682182328;2.34268958705;Jacques’ Bar;48.87014223572917;2.346597822090189;Cocktail Bar
75102;48.8682182328;2.34268958705;Opéra Comique;48.870981386347395;2.3377865552902217;Concert Hall
75102;48.8682182328;2.34268958705;Au Loup;48.87250964108048;2.344625415609197;Wine Bar
75102;48.8682182328;2.34268958705;Bistrot Victoires;48.86552339307843;2.340364769460125;Bistro
75102;48.8682182328;2.34268958705;Bottles;48.86786413028322;2.3362675512704465;Wine Bar
75102;48.8682182328;2.34268958705;Le Comptoir de la Gastronomie;48.864555479743366;2.345258763984336;French Restaurant
75102;48.8682182328;2.34268958705;Ippudo;48.86464947665778;2.3448380827903748;Ramen Restaurant
75102;48.8682182328;2.34268958705;Ancienne Maison Gradelle;48.871266;2.347958;Restaurant
75102;48.8682182328;2.34268958705;Frenchie to Go;48.86769308541349;2.347740232944488;Sandwich Place
75102;48.8682182328;2.34268958705;Le Distrait;48.869892;2.349226;Bar
75103;48.8628851439;2.35993164256;Mmmozza;48.863910160558824;2.360590696334839;Sandwich Place
75103;48.8628851439;2.35993164256;Chez Alain Miam Miam;48.862369156725826;2.361949874504966;Sandwich Place
75103;48.8628851439;2.35993164256;Fromagerie Jouannault;48.86294724752955;2.362529785677033;Cheese Shop
75103;48.8628851439;2.35993164256;Square du Temple;48.86447479436443;2.36081600189209;Park
75103;48.8628851439;2.35993164256;Marché des Enfants Rouges;48.862805577255905;2.3619961738586426;Farmers Market
75103;48.8628851439;2.35993164256;Chez Alain Miam Miam;48.86278066936393;2.362063870044378;Sandwich Place
75103;48.8628851439;2.35993164256;Hôtel Jules & Jim;48.8634958202105;2.357394871680617;Hotel
75103;48.8628851439;2.35993164256;Okomusu;48.861452871640395;2.3608788920247785;Okonomiyaki Restaurant
75103;48.8628851439;2.35993164256;Le Burger Fermier des Enfants Rouges;48.86283126736184;2.3620726558027183;Burger Joint
75103;48.8628851439;2.35993164256;Les Enfants Rouges;48.86301292548682;2.361259545340312;Wine Bar
75103;48.8628851439;2.35993164256;SoMa;48.86151090488514;2.3621459089408225;Japanese Restaurant
75103;48.8628851439;2.35993164256;Bontemps;48.86395594363815;2.360725075150604;Dessert Shop
75103;48.8628851439;2.35993164256;Chez Taeko;48.86273376358646;2.362135982749459;Japanese Restaurant
75103;48.8628851439;2.35993164256;Bar de l'Hôtel Jules et Jim;48.863462646637146;2.357393198185953;Hotel Bar
75103;48.8628851439;2.35993164256;Paris New York;48.863843109871254;2.3626613616943355;Burger Joint
75103;48.8628851439;2.35993164256;Biglove Caffè;48.86206260694735;2.363556952325989;Italian Restaurant
75103;48.8628851439;2.35993164256;Lily of the Valley;48.86522055747545;2.3619898784439703;Tea Room
75103;48.8628851439;2.35993164256;L'Îlot;48.864666;2.363317;Seafood Restaurant
75103;48.8628851439;2.35993164256;Taing Song-Heng;48.86470055655422;2.3568883433485377;Vietnamese Restaurant
75103;48.8628851439;2.35993164256;0fr.;48.865746361716575;2.3612356065132194;Bookstore
75103;48.8628851439;2.35993164256;Candelaria;48.86303212989039;2.3640589318953125;Cocktail Bar
75103;48.8628851439;2.35993164256;Le Barav;48.86516646209463;2.363154888153076;Wine Bar
75103;48.8628851439;2.35993164256;Hank Pizza;48.863737138139925;2.3571989129625903;Pizza Place
75103;48.8628851439;2.35993164256;Jardin des Archives Nationales;48.85992931145873;2.3586595058441158;Garden
75103;48.8628851439;2.35993164256;Laïzé 來座 (Laïzé);48.863077227734564;2.355072994853153;Bubble Tea Shop
75103;48.8628851439;2.35993164256;Monoprix;48.86614991068871;2.3615482449531555;Supermarket
75103;48.8628851439;2.35993164256;L'Aller Retour;48.86524712816095;2.3632033784741133;French Restaurant
75103;48.8628851439;2.35993164256;Galerie Thaddaeus Ropac;48.86058151476433;2.3635389810078777;Art Gallery
75103;48.8628851439;2.35993164256;Gigi;48.86475296015111;2.363088339700937;Creperie
75103;48.8628851439;2.35993164256;Fringe;48.862612;2.364752;Coffee Shop
75103;48.8628851439;2.35993164256;La Massara;48.866098081070305;2.3595499992370605;Italian Restaurant
75103;48.8628851439;2.35993164256;Love Juice Bar;48.863614;2.355505;Juice Bar
75103;48.8628851439;2.35993164256;Le Mary Céleste;48.86174155463239;2.3650123178958893;Cocktail Bar
75103;48.8628851439;2.35993164256;Chocolaterie Jacques Genin;48.86451657439143;2.364591044083981;Chocolate Shop
75103;48.8628851439;2.35993164256;La Perle;48.85998512078513;2.3607351500162004;Bistro
75103;48.8628851439;2.35993164256;Aesop;48.85918951390215;2.359553834194295;Cosmetics Shop
75103;48.8628851439;2.35993164256;Jardin Anne Frank;48.861695464128324;2.3549842888314743;Garden
75103;48.8628851439;2.35993164256;La Rusidda;48.86609262667821;2.3575964574327406;Italian Restaurant
75103;48.8628851439;2.35993164256;La Chambre aux Confitures;48.8589788859021;2.3592295526222755;Gourmet Shop
75103;48.8628851439;2.35993164256;Le Palais des Thés;48.858922841346036;2.3591781819422053;Gourmet Shop
75103;48.8628851439;2.35993164256;Loustic;48.86379340892778;2.354706672503854;Coffee Shop
75103;48.8628851439;2.35993164256;Huré;48.860915000000006;2.3546400000000003;Bakery
75103;48.8628851439;2.35993164256;Galerie Emmanuel Perrotin;48.86053830048091;2.3651025942279804;Art Gallery
75103;48.8628851439;2.35993164256;Anahi;48.86700227278861;2.3582444160131217;Argentinian Restaurant
75103;48.8628851439;2.35993164256;Terres de Café;48.86057998031148;2.355481864501141;Coffee Shop
75103;48.8628851439;2.35993164256;Le Derrière;48.8644695009521;2.3541775345802307;French Restaurant
75103;48.8628851439;2.35993164256;Happy Nouilles;48.864443892793616;2.3552942196712867;Noodle House
75103;48.8628851439;2.35993164256;Wenzhou;48.86464799479865;2.356341620318174;Chinese Restaurant
75103;48.8628851439;2.35993164256;Ai's Bento;48.86439;2.354907;Japanese Restaurant
75103;48.8628851439;2.35993164256;Musée des Arts et Métiers;48.86587838246234;2.355548438087723;Museum
75103;48.8628851439;2.35993164256;François Pralus;48.86107230096635;2.353805764572764;Gourmet Shop
75103;48.8628851439;2.35993164256;Kitchen;48.864536;2.354567;Vegetarian / Vegan Restaurant
75103;48.8628851439;2.35993164256;Pramil;48.866815;2.358704;French Restaurant
75103;48.8628851439;2.35993164256;Banoï;48.864156;2.366739;Vietnamese Restaurant
75103;48.8628851439;2.35993164256;Galerie Daniel Templon;48.86206550912133;2.353824569262506;Art Gallery
75103;48.8628851439;2.35993164256;Comptoir Gourmet;48.859958;2.354374;Restaurant
75103;48.8628851439;2.35993164256;Causses - Le magasin d'alimentation;48.864020112739496;2.3530580348637;Deli / Bodega
75103;48.8628851439;2.35993164256;Pain, Vin, Fromage;48.86052669403869;2.354600841926289;French Restaurant
75103;48.8628851439;2.35993164256;Le Hangar;48.86144872744975;2.3542004416884543;French Restaurant
75103;48.8628851439;2.35993164256;Banh Mi;48.866621805867176;2.3606859072242514;Vietnamese Restaurant
75103;48.8628851439;2.35993164256;Le Ruisseau Burger Joint;48.86089347076943;2.354413496784841;Burger Joint
75103;48.8628851439;2.35993164256;French Paper Art Gallery;48.867194;2.358324;Art Gallery
75103;48.8628851439;2.35993164256;Partisan;48.864754359585454;2.3530692174680863;Coffee Shop
75103;48.8628851439;2.35993164256;istr;48.867475;2.357595;Seafood Restaurant
75103;48.8628851439;2.35993164256;Slow Galerie;48.86486045449215;2.366553758629543;Art Gallery
75103;48.8628851439;2.35993164256;Italian Corner;48.86048116546532;2.3556748939086862;Gourmet Shop
75103;48.8628851439;2.35993164256;Le 404;48.86453379137753;2.3542931787283097;Moroccan Restaurant
75103;48.8628851439;2.35993164256;Chacun ses goûts;48.86045841979827;2.3546816228436467;Frozen Yogurt Shop
75103;48.8628851439;2.35993164256;La Trinquette;48.864528122702254;2.3544219278624907;Wine Bar
75103;48.8628851439;2.35993164256;Umami Matcha Café;48.86649860132168;2.363632321357727;Bistro
75103;48.8628851439;2.35993164256;Portologia;48.863895;2.354526;Wine Shop
75103;48.8628851439;2.35993164256;Dreamin' Man;48.865289973183344;2.3664861917495728;Coffee Shop
75103;48.8628851439;2.35993164256;Paperboy;48.864665;2.366582;Breakfast Spot
75103;48.8628851439;2.35993164256;Le Ballon Rouge;48.86764248995566;2.3568518492939154;Restaurant
75103;48.8628851439;2.35993164256;A'Rhûm;48.86307089026673;2.352687441485644;Liquor Store
75103;48.8628851439;2.35993164256;Trois Fois Vin;48.86711966603272;2.3611834645271297;Wine Shop
